tick,market_price
2129,100.464
2130,100.452
2131,100.451
2132,100.45
2133,100.454
2134,100.451
2135,100.447
2136,100.448
2137,100.444
2138,100.442
2139,100.438
2140,100.431
2141,100.42
2142,100.418
2143,100.416
2144,100.416
2145,100.41
2146,100.404
2147,100.406
2148,100.407
2149,100.404
2150,100.399
2151,100.385
2152,100.378
2153,100.376
2154,100.373
2155,100.372
2156,100.372
2157,100.369
2158,100.363
2159,100.354
2160,100.353
2161,100.356
2162,100.364
2163,100.371
2164,100.376
2165,100.372
2166,100.365
2167,100.359
2168,100.347
2169,100.348
2170,100.349
2171,100.349
2172,100.349
2173,100.348
2174,100.352
2175,100.353
2176,100.351
2177,100.347
2178,100.341
2179,100.34
2180,100.339
2181,100.33
2182,100.326
2183,100.33
2184,100.332
2185,100.329
2186,100.329
2187,100.322
2188,100.321
2189,100.32
2190,100.322
2191,100.308
2192,100.309
2193,100.309
2194,100.313
2195,100.311
2196,100.307
2197,100.303
2198,100.292
2199,100.275
2200,100.27
2201,100.264
2202,100.262
2203,100.251
2204,100.245
2205,100.244
2206,100.242
2207,100.245
2208,100.248
2209,100.247
2210,100.254
2211,100.257
2212,100.263
2213,100.264
2214,100.259
2215,100.257
2216,100.254
2217,100.248
2218,100.244
2219,100.247
2220,100.244
2221,100.24
2222,100.237
2223,100.229
2224,100.212
2225,100.193
2226,100.186
2227,100.183
2228,100.186
2229,100.186
2230,100.186
2231,100.192
2232,100.201
2233,100.201
2234,100.203
2235,100.202
2236,100.206
2237,100.204
2238,100.205
2239,100.21
2240,100.225
2241,100.245
2242,100.268
2243,100.282
2244,100.3
2245,100.32
2246,100.335
2247,100.338
2248,100.344
2249,100.354
2250,100.358
2251,100.359
2252,100.36
2253,100.363
2254,100.366
2255,100.363
2256,100.36
2257,100.363
2258,100.366
2259,100.353
2260,100.333
2261,100.308
2262,100.275
2263,100.231
2264,100.191
2265,100.132
2266,100.116
2267,100.1
2268,100.097
2269,100.097
2270,100.099
2271,100.105
2272,100.1
2273,100.089
2274,100.081
2275,100.082
2276,100.09
2277,100.095
2278,100.096
2279,100.092
2280,100.089
2281,100.086
2282,100.089
2283,100.084
2284,100.073
2285,100.051
2286,100.036
2287,100.024
2288,100.017
2289,100.018
2290,100.018
2291,100.02
2292,100.023
2293,100.024
2294,100.02
2295,100.014
2296,100.011
2297,100.002
2298,99.9952
2299,99.9906
2300,99.9859
2301,99.9794
2302,99.9808
2303,99.9859
2304,99.9912
2305,99.9908
2306,99.995
2307,99.9949
2308,99.9941
2309,99.9974
2310,99.9996
2311,99.9911
2312,99.9791
2313,99.9611
2314,99.9389
2315,99.9284
2316,99.9265
2317,99.9279
2318,99.9259
2319,99.929
2320,99.9212
2321,99.9103
2322,99.9112
2323,99.9134
2324,99.9125
2325,99.9055
2326,99.9065
2327,99.9162
2328,99.9164
2329,99.9175
2330,99.9188
2331,99.9174
2332,99.9143
2333,99.9103
2334,99.9051
2335,99.8961
2336,99.8911
2337,99.8947
2338,99.907
2339,99.9113
2340,99.9102
2341,99.9115
2342,99.9191
2343,99.9347
2344,99.9402
2345,99.9378
2346,99.934
2347,99.9326
2348,99.9332
2349,99.9323
2350,99.9362
2351,99.9338
2352,99.9243
2353,99.9246
2354,99.9299
2355,99.9296
2356,99.9346
2357,99.9349
2358,99.9436
2359,99.9435
2360,99.9403
2361,99.9409
2362,99.9472
2363,99.9524
2364,99.9599
2365,99.9668
2366,99.9719
2367,99.9738
2368,99.9738
2369,99.9691
2370,99.9678
2371,99.9691
2372,99.9697
2373,99.9741
2374,99.9728
2375,99.9758
2376,99.9767
2377,99.9873
2378,99.9869
2379,99.985
2380,99.9823
2381,99.9799
2382,99.9797
2383,99.9751
2384,99.9716
2385,99.9707
2386,99.9683
2387,99.9665
2388,99.9583
2389,99.9613
2390,99.9569
2391,99.9593
2392,99.9518
2393,99.9255
2394,99.9157
2395,99.9031
2396,99.8945
2397,99.8954
2398,99.8951
2399,99.8909
2400,99.8876
2401,99.8736
2402,99.8512
2403,99.8502
2404,99.8445
2405,99.833
2406,99.8258
2407,99.8172
2408,99.8163
2409,99.8114
2410,99.8023
2411,99.7969
2412,99.7902
2413,99.7858
2414,99.7792
2415,99.7774
2416,99.7795
2417,99.781
2418,99.7705
2419,99.7693
2420,99.771
2421,99.7695
2422,99.7632
2423,99.7523
2424,99.7335
2425,99.7308
2426,99.7186
2427,99.7137
2428,99.712
2429,99.7194
2430,99.7366
2431,99.7708
2432,99.8106
2433,99.862
2434,99.8867
2435,99.898
2436,99.9148
2437,99.9496
2438,99.9886
2439,100.03
2440,100.035
2441,100.046
2442,100.047
2443,100.052
2444,100.055
2445,100.06
2446,100.073
2447,100.078
2448,100.083
2449,100.087
2450,100.085
2451,100.079
2452,100.08
2453,100.076
2454,100.085
2455,100.093
2456,100.1
2457,100.104
2458,100.108
2459,100.107
2460,100.105
2461,100.1
2462,100.092
2463,100.091
2464,100.095
2465,100.097
2466,100.102
2467,100.109
2468,100.116
2469,100.113
2470,100.11
2471,100.107
2472,100.104
2473,100.103
2474,100.102
2475,100.113
2476,100.119
2477,100.121
2478,100.123
2479,100.122
2480,100.126
2481,100.134
2482,100.138
2483,100.135
2484,100.125
2485,100.115
2486,100.102
2487,100.1
2488,100.094
2489,100.081
2490,100.069
2491,100.063
2492,100.061
2493,100.054
2494,100.049
2495,100.051
2496,100.053
2497,100.056
2498,100.071
2499,100.068
2500,100.072
2501,100.069
2502,100.069
2503,100.069
2504,100.084
2505,100.089
2506,100.091
2507,100.086
2508,100.085
2509,100.088
2510,100.093
2511,100.094
2512,100.099
2513,100.104
2514,100.103
2515,100.102
2516,100.108
2517,100.106
2518,100.11
2519,100.116
2520,100.119
2521,100.125
2522,100.127
2523,100.126
2524,100.142
2525,100.145
2526,100.144
2527,100.134
2528,100.136
2529,100.13
2530,100.142
2531,100.143
2532,100.142
2533,100.136
2534,100.136
2535,100.139
2536,100.144
2537,100.147
2538,100.15
2539,100.154
2540,100.153
2541,100.15
2542,100.149
2543,100.142
2544,100.128
2545,100.121
2546,100.12
2547,100.115
2548,100.113
2549,100.12
2550,100.14
2551,100.154
2552,100.156
2553,100.153
2554,100.16
2555,100.165
2556,100.167
2557,100.167
2558,100.175
2559,100.182
2560,100.176
2561,100.158
2562,100.155
2563,100.158
2564,100.166
2565,100.177
2566,100.18
2567,100.18
2568,100.185
2569,100.206
2570,100.21
2571,100.209
2572,100.22
2573,100.235
2574,100.239
2575,100.235
2576,100.234
2577,100.233
2578,100.237
2579,100.239
2580,100.24
2581,100.243
2582,100.232
2583,100.231
2584,100.234
2585,100.24
2586,100.229
2587,100.22
2588,100.208
2589,100.205
2590,100.193
2591,100.18
2592,100.158
2593,100.147
2594,100.139
2595,100.127
2596,100.108
2597,100.111
2598,100.112
2599,100.121
2600,100.118
2601,100.121
2602,100.117
2603,100.117
2604,100.116
2605,100.117
2606,100.102
2607,100.09
2608,100.088
2609,100.091
2610,100.089
2611,100.085
2612,100.085
2613,100.083
2614,100.078
2615,100.073
2616,100.077
2617,100.08
2618,100.079
2619,100.088
2620,100.094
2621,100.089
2622,100.089
2623,100.084
2624,100.084
2625,100.086
2626,100.089
2627,100.096
2628,100.102
2629,100.102
2630,100.094
2631,100.091
2632,100.091
2633,100.089
2634,100.087
2635,100.084
2636,100.08
2637,100.081
2638,100.08
2639,100.082
2640,100.085
2641,100.087
2642,100.089
2643,100.091
2644,100.087
2645,100.08
2646,100.076
2647,100.075
2648,100.071
2649,100.055
2650,100.031
2651,100.019
2652,100.013
2653,100.005
2654,99.9879
2655,99.9793
2656,99.9792
2657,99.9787
2658,99.9735
2659,99.9742
2660,99.9692
2661,99.951
2662,99.9415
2663,99.9168
2664,99.9045
2665,99.9046
2666,99.9085
2667,99.9076
2668,99.9105
2669,99.9148
2670,99.9278
2671,99.9471
2672,99.9524
2673,99.9559
2674,99.9559
2675,99.9521
2676,99.9522
2677,99.9573
2678,99.9579
2679,99.9563
2680,99.9535
2681,99.9432
2682,99.9275
2683,99.9209
2684,99.9102
2685,99.9098
2686,99.9134
2687,99.9192
2688,99.9237
2689,99.9292
2690,99.9333
2691,99.9394
2692,99.9397
2693,99.9342
2694,99.9283
2695,99.9199
2696,99.9156
2697,99.9138
2698,99.9231
2699,99.9422
2700,99.9442
2701,99.9385
2702,99.9483
2703,99.9753
2704,99.9998
2705,100.034
2706,100.047
2707,100.077
2708,100.092
2709,100.1
2710,100.099
2711,100.102
2712,100.103
2713,100.102
2714,100.101
2715,100.092
2716,100.086
2717,100.061
2718,100.054
2719,100.05
2720,100.047
2721,100.034
2722,100.032
2723,100.032
2724,100.031
2725,100.029
2726,100.028
2727,100.025
2728,100.022
2729,100.02
2730,100.014
2731,100.008
2732,99.9958
2733,99.984
2734,99.9789
2735,99.9807
2736,99.9849
2737,100.011
2738,100.036
2739,100.086
2740,100.118
2741,100.135
2742,100.139
2743,100.162
2744,100.175
2745,100.205
2746,100.219
2747,100.249
2748,100.259
2749,100.266
2750,100.269
2751,100.282
2752,100.282
2753,100.282
2754,100.287
2755,100.285
2756,100.282
2757,100.272
2758,100.269
2759,100.276
2760,100.282
2761,100.285
2762,100.29
2763,100.294
2764,100.295
2765,100.301
2766,100.303
2767,100.305
2768,100.299
2769,100.302
2770,100.294
2771,100.29
2772,100.292
2773,100.293
2774,100.289
2775,100.279
2776,100.279
2777,100.283
2778,100.28
2779,100.277
2780,100.271
2781,100.267
2782,100.265
2783,100.266
2784,100.263
2785,100.263
2786,100.264
2787,100.26
2788,100.26
2789,100.254
2790,100.251
2791,100.254
2792,100.256
2793,100.264
2794,100.263
2795,100.269
2796,100.27
2797,100.279
2798,100.28
2799,100.283
2800,100.288
2801,100.292
2802,100.301
2803,100.326
2804,100.33
2805,100.341
2806,100.345
2807,100.359
2808,100.36
2809,100.36
2810,100.36
2811,100.359
2812,100.359
2813,100.358
2814,100.357
2815,100.344
2816,100.331
2817,100.323
2818,100.316
2819,100.31
2820,100.31
2821,100.299
2822,100.3
2823,100.3
2824,100.3
2825,100.31
2826,100.315
2827,100.321
2828,100.322
2829,100.321
2830,100.312
2831,100.303
2832,100.305
2833,100.316
2834,100.329
2835,100.327
2836,100.321
2837,100.32
2838,100.318
2839,100.321
2840,100.327
2841,100.339
2842,100.353
2843,100.366
2844,100.381
2845,100.392
2846,100.393
2847,100.384
2848,100.386
2849,100.386
2850,100.386
2851,100.391
2852,100.396
2853,100.396
2854,100.395
2855,100.394
2856,100.393
2857,100.395
2858,100.394
2859,100.396
2860,100.395
2861,100.391
2862,100.391
2863,100.387
2864,100.387
2865,100.392
2866,100.394
2867,100.399
2868,100.408
2869,100.42
2870,100.431
2871,100.446
2872,100.445
2873,100.44
2874,100.441
2875,100.44
2876,100.441
2877,100.44
2878,100.441
2879,100.437
2880,100.438
2881,100.434
2882,100.438
2883,100.446
2884,100.45
2885,100.452
2886,100.461
2887,100.461
2888,100.456
2889,100.453
2890,100.44
2891,100.424
2892,100.417
2893,100.41
2894,100.396
2895,100.396
2896,100.395
2897,100.386
2898,100.379
2899,100.376
2900,100.376
2901,100.367
2902,100.362
2903,100.356
2904,100.353
2905,100.356
2906,100.356
2907,100.353
2908,100.351
2909,100.345
2910,100.328
2911,100.327
2912,100.327
2913,100.324
2914,100.322
2915,100.331
2916,100.329
2917,100.333
2918,100.335
2919,100.344
2920,100.352
2921,100.356
2922,100.359
2923,100.359
2924,100.355
2925,100.353
2926,100.346
2927,100.329
2928,100.316
2929,100.294
2930,100.287
2931,100.28
2932,100.279
2933,100.269
2934,100.255
2935,100.247
2936,100.249
2937,100.257
2938,100.258
2939,100.264
2940,100.271
2941,100.282
2942,100.288
2943,100.292
2944,100.291
2945,100.293
2946,100.295
2947,100.293
2948,100.294
2949,100.307
2950,100.317
2951,100.315
2952,100.319
2953,100.318
2954,100.321
2955,100.318
2956,100.312
2957,100.309
2958,100.307
2959,100.304
2960,100.304
2961,100.294
2962,100.29
2963,100.29
2964,100.285
2965,100.281
2966,100.279
2967,100.278
2968,100.26
2969,100.256
2970,100.255
2971,100.255
2972,100.252
2973,100.247
2974,100.248
2975,100.245
2976,100.241
2977,100.239
2978,100.241
2979,100.243
2980,100.232
2981,100.22
2982,100.213
2983,100.214
2984,100.212
2985,100.213
2986,100.208
2987,100.203
2988,100.195
2989,100.188
2990,100.182
2991,100.181
2992,100.185
2993,100.189
2994,100.187
2995,100.171
2996,100.167
2997,100.166
2998,100.162
2999,100.159
3000,100.157
3001,100.166
3002,100.163
3003,100.145
3004,100.136
3005,100.135
3006,100.127
3007,100.107
3008,100.097
3009,100.096
3010,100.091
3011,100.086
3012,100.085
3013,100.082
3014,100.077
3015,100.063
3016,100.06
3017,100.046
3018,100.029
3019,100.014
3020,100.014
3021,100.006
3022,100.008
3023,100.009
3024,100.013
3025,100.028
3026,100.034
3027,100.037
3028,100.038
3029,100.037
3030,100.038
3031,100.044
3032,100.059
3033,100.059
3034,100.054
3035,100.055
3036,100.056
3037,100.058
3038,100.059
3039,100.061
3040,100.07
3041,100.082
3042,100.098
3043,100.126
3044,100.149
3045,100.155
3046,100.157
3047,100.153
3048,100.155
3049,100.153
3050,100.158
3051,100.159
3052,100.156
3053,100.151
3054,100.148
3055,100.139
3056,100.127
3057,100.098
3058,100.081
3059,100.08
3060,100.086
3061,100.092
3062,100.104
3063,100.117
3064,100.116
3065,100.097
3066,100.096
3067,100.098
3068,100.102
3069,100.099
3070,100.103
3071,100.126
3072,100.134
3073,100.134
3074,100.134
3075,100.137
3076,100.138
3077,100.137
3078,100.137
3079,100.144
3080,100.146
3081,100.149
3082,100.149
3083,100.15
3084,100.138
3085,100.126
3086,100.112
3087,100.107
3088,100.107
3089,100.11
3090,100.111
3091,100.109
3092,100.111
3093,100.106
3094,100.102
3095,100.101
3096,100.102
3097,100.104
3098,100.101
3099,100.09
3100,100.073
3101,100.056
3102,100.017
3103,99.9628
3104,99.9345
3105,99.9316
3106,99.9316
3107,99.9262
3108,99.9268
3109,99.9285
3110,99.9353
3111,99.938
3112,99.9398
3113,99.94
3114,99.9347
3115,99.9403
3116,99.9535
3117,99.9609
3118,99.9802
3119,99.9833
3120,99.9812
3121,99.9714
3122,99.9648
3123,99.9518
3124,99.9453
3125,99.9424
3126,99.9354
3127,99.9346
3128,99.9407
3129,99.9431
3130,99.9406
3131,99.9425
3132,99.9473
3133,99.9438
3134,99.9374
3135,99.9308
3136,99.9191
3137,99.8991
3138,99.8553
3139,99.8474
3140,99.8201
3141,99.8163
3142,99.8
3143,99.7986
3144,99.7993
3145,99.802
3146,99.8026
3147,99.802
3148,99.7998
3149,99.7963
3150,99.7749
3151,99.7737
3152,99.7752
3153,99.7779
3154,99.7827
3155,99.7828
3156,99.7824
3157,99.7764
3158,99.7754
3159,99.7824
3160,99.7929
3161,99.797
3162,99.793
3163,99.799
3164,99.7918
3165,99.7923
3166,99.7874
3167,99.7848
3168,99.7692
3169,99.7665
3170,99.7653
3171,99.7713
3172,99.7778
3173,99.7734
3174,99.773
3175,99.7706
3176,99.7666
3177,99.7627
3178,99.7692
3179,99.7735
3180,99.773
3181,99.7635
3182,99.7622
3183,99.7617
3184,99.7466
3185,99.7437
3186,99.7413
3187,99.742
3188,99.7407
3189,99.7363
3190,99.743
3191,99.7489
3192,99.7456
3193,99.7357
3194,99.7299
3195,99.7267
3196,99.7238
3197,99.7189
3198,99.7044
3199,99.6951
3200,99.6865
3201,99.6779
3202,99.6732
3203,99.6733
3204,99.676
3205,99.6755
3206,99.6756
3207,99.6757
3208,99.6799
3209,99.6793
3210,99.6933
3211,99.6965
3212,99.7
3213,99.7003
3214,99.6978
3215,99.6964
3216,99.6883
3217,99.6853
3218,99.6846
3219,99.6823
3220,99.684
3221,99.6941
3222,99.6973
3223,99.7168
3224,99.759
3225,99.8016
3226,99.8202
3227,99.8268
3228,99.8325
3229,99.8406
3230,99.8453
3231,99.8455
3232,99.845
3233,99.8476
3234,99.8502
3235,99.8507
3236,99.8497
3237,99.8501
3238,99.8519
3239,99.8596
3240,99.8615
3241,99.8604
3242,99.8619
3243,99.8623
3244,99.8635
3245,99.8626
3246,99.8645
3247,99.866
3248,99.8671
3249,99.8695
3250,99.8717
3251,99.8716
3252,99.8698
3253,99.8668
3254,99.8568
3255,99.8492
3256,99.8395
3257,99.8347
3258,99.8351
3259,99.8368
3260,99.8449
3261,99.8488
3262,99.8487
3263,99.8514
3264,99.8502
3265,99.8523
3266,99.8528
3267,99.8522
3268,99.8584
3269,99.8625
3270,99.9013
3271,99.9422
3272,99.9576
3273,99.9846
3274,99.9856
3275,99.9948
3276,99.9938
3277,99.9926
3278,99.9903
3279,99.9899
3280,99.9835
3281,99.9746
3282,99.9698
3283,99.9489
3284,99.9267
3285,99.9252
3286,99.924
3287,99.9174
3288,99.9112
3289,99.9082
3290,99.9123
3291,99.9181
3292,99.9175
3293,99.9224
3294,99.9307
3295,99.944
3296,99.9512
3297,99.9568
3298,99.9529
3299,99.9446
3300,99.9434
3301,99.9421
3302,99.9392
3303,99.9358
3304,99.9333
3305,99.9294
3306,99.9221
3307,99.9187
3308,99.9167
3309,99.9166
3310,99.9143
3311,99.9222
3312,99.9206
3313,99.9221
3314,99.9243
3315,99.9287
3316,99.9267
3317,99.9302
3318,99.9275
3319,99.9192
3320,99.9175
3321,99.9214
3322,99.9288
3323,99.927
3324,99.9326
3325,99.927
3326,99.9215
3327,99.9199
3328,99.9155
3329,99.9135
3330,99.9135
3331,99.9198
3332,99.917
3333,99.9061
3334,99.8956
3335,99.8925
3336,99.8911
3337,99.893
3338,99.895
3339,99.8999
3340,99.903
3341,99.9031
3342,99.9043
3343,99.9008
3344,99.8964
3345,99.8925
3346,99.8938
3347,99.8969
3348,99.8952
3349,99.897
3350,99.8969
3351,99.8966
3352,99.8952
3353,99.8944
3354,99.8994
3355,99.9054
3356,99.9055
3357,99.9089
3358,99.912
3359,99.905
3360,99.9022
3361,99.9041
3362,99.9051
3363,99.9169
3364,99.9226
3365,99.9236
3366,99.9266
3367,99.9263
3368,99.9405
3369,99.9363
3370,99.9427
3371,99.9406
3372,99.9448
3373,99.9464
3374,99.9442
3375,99.9435
3376,99.9441
3377,99.9441
3378,99.942
3379,99.9469
3380,99.9509
3381,99.9511
3382,99.9484
3383,99.9445
3384,99.9465
3385,99.9458
3386,99.9475
3387,99.951
3388,99.9507
3389,99.9517
3390,99.9488
3391,99.9551
3392,99.9523
3393,99.9535
3394,99.9588
3395,99.9635
3396,99.9674
3397,99.9728
3398,99.9707
3399,99.9635
3400,99.9567
3401,99.9552
3402,99.9566
3403,99.9518
3404,99.9512
3405,99.9506
3406,99.9551
3407,99.9579
3408,99.9561
3409,99.9556
3410,99.9559
3411,99.9433
3412,99.9382
3413,99.9293
3414,99.9271
3415,99.9264
3416,99.9205
3417,99.9164
3418,99.9164
3419,99.9247
3420,99.9206
3421,99.9134
3422,99.917
3423,99.9197
3424,99.9152
3425,99.9132
3426,99.9115
3427,99.9114
3428,99.9158
3429,99.9162
3430,99.9129
3431,99.9151
3432,99.9224
3433,99.9307
3434,99.9389
3435,99.9547
3436,99.965
3437,99.9666
3438,99.9731
3439,99.9748
3440,99.986
3441,99.9883
3442,99.9922
3443,99.9917
3444,99.9915
3445,99.9846
3446,99.9839
3447,99.9753
3448,99.9717
3449,99.9718
3450,99.9681
3451,99.966
3452,99.9672
3453,99.9666
3454,99.9531
3455,99.9493
3456,99.9426
3457,99.9338
3458,99.9272
3459,99.9204
3460,99.9055
3461,99.8903
3462,99.8783
3463,99.8549
3464,99.8281
3465,99.8211
3466,99.8187
3467,99.8063
3468,99.8025
3469,99.8009
3470,99.8024
3471,99.8064
3472,99.8086
3473,99.8129
3474,99.819
3475,99.8173
3476,99.818
3477,99.8172
3478,99.8222
3479,99.8183
3480,99.8118
3481,99.811
3482,99.8108
3483,99.812
3484,99.8288
3485,99.8452
3486,99.8575
3487,99.8854
3488,99.8916
3489,99.8894
3490,99.8899
3491,99.8919
3492,99.8879
3493,99.8778
3494,99.8729
3495,99.8798
3496,99.8805
3497,99.8827
3498,99.8803
3499,99.8789
3500,99.8738
3501,99.8917
3502,99.9021
3503,99.9047
3504,99.9098
3505,99.912
3506,99.9117
3507,99.9111
3508,99.9093
3509,99.916
3510,99.9206
3511,99.9215
3512,99.9289
3513,99.9236
3514,99.9227
3515,99.9233
3516,99.9189
3517,99.9124
3518,99.9108
3519,99.9065
3520,99.9085
3521,99.9182
3522,99.9203
3523,99.9257
3524,99.9249
3525,99.9303
3526,99.9272
3527,99.9243
3528,99.9271
3529,99.9387
3530,99.9673
3531,99.9851
3532,100.006
3533,100.059
3534,100.066
3535,100.068
3536,100.07
3537,100.069
3538,100.068
3539,100.07
3540,100.081
3541,100.085
3542,100.081
3543,100.08
3544,100.083
3545,100.082
3546,100.072
3547,100.049
3548,100.042
3549,100.04
3550,100.035
3551,100.033
3552,100.035
3553,100.028
3554,100.026
3555,100.014
3556,100.01
3557,100.011
3558,100.012
3559,100.01
3560,100.019
3561,100.021
3562,100.022
3563,100.022
3564,100.02
3565,100.022
3566,100.021
3567,100.025
3568,100.038
3569,100.055
3570,100.062
3571,100.06
3572,100.058
3573,100.06
3574,100.058
3575,100.052
3576,100.058
3577,100.071
3578,100.096
3579,100.103
3580,100.105
3581,100.102
3582,100.096
3583,100.093
3584,100.092
3585,100.084
3586,100.088
3587,100.091
3588,100.097
3589,100.105
3590,100.11
3591,100.111
3592,100.111
3593,100.117
3594,100.118
3595,100.12
3596,100.123
3597,100.13
3598,100.135
3599,100.137
3600,100.145
3601,100.161
3602,100.167
3603,100.169
3604,100.158
3605,100.148
3606,100.155
3607,100.158
3608,100.155
3609,100.163
3610,100.168
3611,100.174
3612,100.185
3613,100.194
3614,100.211
3615,100.219
3616,100.218
3617,100.216
3618,100.215
3619,100.2
3620,100.198
3621,100.198
3622,100.2
3623,100.204
3624,100.207
3625,100.217
3626,100.218
3627,100.215
3628,100.215
3629,100.22
3630,100.238
3631,100.239
3632,100.24
3633,100.239
3634,100.242
3635,100.234
3636,100.226
3637,100.222
3638,100.215
3639,100.219
3640,100.221
3641,100.223
3642,100.223
3643,100.22
3644,100.221
3645,100.222
3646,100.22
3647,100.22
3648,100.219
3649,100.218
3650,100.219
3651,100.219
3652,100.229
3653,100.235
3654,100.24
3655,100.241
3656,100.241
3657,100.243
3658,100.251
3659,100.265
3660,100.267
3661,100.265
3662,100.264
3663,100.264
3664,100.269
3665,100.274
3666,100.28
3667,100.293
3668,100.306
3669,100.315
3670,100.336
3671,100.345
3672,100.345
3673,100.344
3674,100.343
3675,100.342
3676,100.344
3677,100.333
3678,100.321
3679,100.299
3680,100.252
3681,100.244
3682,100.239
3683,100.244
3684,100.247
3685,100.252
3686,100.255
3687,100.253
3688,100.254
3689,100.25
3690,100.251
3691,100.251
3692,100.249
3693,100.241
3694,100.236
3695,100.236
3696,100.247
3697,100.247
3698,100.248
3699,100.242
3700,100.229
3701,100.222
3702,100.219
3703,100.219
3704,100.21
3705,100.211
3706,100.222
3707,100.223
3708,100.219
3709,100.222
3710,100.23
3711,100.235
3712,100.237
3713,100.239
3714,100.241
3715,100.24
3716,100.235
3717,100.236
3718,100.237
3719,100.239
3720,100.238
3721,100.242
3722,100.244
3723,100.242
3724,100.244
3725,100.247
3726,100.255
3727,100.254
3728,100.253
3729,100.253
3730,100.255
3731,100.26
3732,100.253
3733,100.253
3734,100.258
3735,100.268
3736,100.269
3737,100.267
3738,100.267
3739,100.263
3740,100.263
3741,100.259
3742,100.261
3743,100.264
3744,100.268
3745,100.258
3746,100.26
3747,100.252
3748,100.253
3749,100.251
3750,100.248
3751,100.238
3752,100.225
3753,100.222
3754,100.225
3755,100.221
3756,100.211
3757,100.193
3758,100.174
3759,100.167
3760,100.17
3761,100.168
3762,100.168
3763,100.166
3764,100.168
3765,100.189
3766,100.214
3767,100.263
3768,100.291
3769,100.292
3770,100.293
3771,100.298
3772,100.293
3773,100.289
3774,100.284
3775,100.288
3776,100.292
3777,100.295
3778,100.306
3779,100.308
3780,100.31
3781,100.296
3782,100.292
3783,100.29
3784,100.29
3785,100.288
3786,100.294
3787,100.297
3788,100.301
3789,100.306
3790,100.309
3791,100.305
3792,100.308
3793,100.315
3794,100.32
3795,100.324
3796,100.333
3797,100.336
3798,100.332
3799,100.32
3800,100.315
3801,100.311
3802,100.306
3803,100.31
3804,100.314
3805,100.315
3806,100.315
3807,100.32
3808,100.325
3809,100.325
3810,100.321
3811,100.325
3812,100.33
3813,100.334
3814,100.339
3815,100.339
3816,100.338
3817,100.337
3818,100.336
3819,100.337
3820,100.339
3821,100.342
3822,100.348
3823,100.364
3824,100.391
3825,100.398
3826,100.404
3827,100.416
3828,100.441
3829,100.446
3830,100.448
3831,100.449
3832,100.446
3833,100.443
3834,100.441
3835,100.442
3836,100.437
3837,100.437
3838,100.437
3839,100.436
3840,100.434
3841,100.441
3842,100.451
3843,100.478
3844,100.485
3845,100.482
3846,100.479
3847,100.483
3848,100.483
3849,100.487
3850,100.488
3851,100.494
3852,100.496
3853,100.506
3854,100.526
3855,100.541
3856,100.542
3857,100.549
3858,100.557
3859,100.564
3860,100.565
3861,100.578
3862,100.591
3863,100.61
3864,100.62
3865,100.622
3866,100.621
3867,100.623
3868,100.625
3869,100.62
3870,100.622
3871,100.644
3872,100.695
3873,100.734
3874,100.738
3875,100.738
3876,100.736
3877,100.736
3878,100.741
3879,100.748
3880,100.746
3881,100.749
3882,100.749
3883,100.749
3884,100.744
3885,100.739
3886,100.735
3887,100.729
3888,100.729
3889,100.725
3890,100.722
3891,100.727
3892,100.732
3893,100.742
3894,100.754
3895,100.763
3896,100.768
3897,100.767
3898,100.767
3899,100.766
3900,100.772
3901,100.772
3902,100.776
3903,100.788
3904,100.793
3905,100.797
3906,100.8
3907,100.798
3908,100.799
3909,100.807
3910,100.819
3911,100.822
3912,100.82
3913,100.818
3914,100.825
3915,100.822
3916,100.827
3917,100.816
3918,100.816
3919,100.812
3920,100.814
3921,100.814
3922,100.813
3923,100.814
3924,100.807
3925,100.802
3926,100.802
3927,100.798
3928,100.796
3929,100.789
3930,100.784
3931,100.769
3932,100.757
3933,100.758
3934,100.752
3935,100.752
3936,100.753
3937,100.751
3938,100.75
3939,100.747
3940,100.743
3941,100.744
3942,100.75
3943,100.753
3944,100.754
3945,100.753
3946,100.755
3947,100.752
3948,100.748
3949,100.745
3950,100.746
3951,100.75
3952,100.755
3953,100.758
3954,100.767
3955,100.778
3956,100.783
3957,100.785
3958,100.786
3959,100.787
3960,100.79
3961,100.776
3962,100.76
3963,100.757
3964,100.762
3965,100.764
3966,100.766
3967,100.767
3968,100.769
3969,100.772
3970,100.775
3971,100.774
3972,100.778
3973,100.787
3974,100.798
3975,100.802
3976,100.815
3977,100.814
3978,100.812
3979,100.81
3980,100.81
3981,100.811
3982,100.81
3983,100.819
3984,100.824
3985,100.823
3986,100.826
3987,100.826
3988,100.835
3989,100.842
3990,100.85
3991,100.85
3992,100.849
3993,100.841
3994,100.841
3995,100.838
3996,100.836
3997,100.845
3998,100.85
3999,100.851
4000,100.857
4001,100.856
4002,100.854
4003,100.854
4004,100.857
4005,100.848
4006,100.84
4007,100.819
4008,100.816
4009,100.815
4010,100.819
4011,100.823
4012,100.827
4013,100.826
4014,100.824
4015,100.824
4016,100.824
4017,100.82
4018,100.817
4019,100.816
4020,100.813
4021,100.788
4022,100.774
4023,100.761
4024,100.757
4025,100.755
4026,100.751
4027,100.75
4028,100.745
4029,100.74
4030,100.737
4031,100.728
4032,100.728
4033,100.727
4034,100.73
4035,100.731
4036,100.733
4037,100.735
4038,100.738
4039,100.736
4040,100.738
4041,100.736
4042,100.74
4043,100.745
4044,100.749
4045,100.751
